window_id	chrom	start	end	split	h3k27ac_npz_path	h3k27ac_known_frac	h3k27ac_methylated_frac_known	h3k27ac_n_reads_used	h3k27me3_npz_path	h3k27me3_known_frac	h3k27me3_methylated_frac_known	h3k27me3_n_reads_used	h3k4me3_npz_path	h3k4me3_known_frac	h3k4me3_methylated_frac_known	h3k4me3_n_reads_used
chr10:15000000-16000000	chr10	15000000	16000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_15000000_16000000.npz	0.198558	0.000045	4629	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_15000000_16000000.npz	0.206772	0.000000	4622	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_15000000_16000000.npz	0.205608	0.000000	4755
chr10:16000000-17000000	chr10	16000000	17000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_16000000_17000000.npz	0.188582	0.000111	4593	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_16000000_17000000.npz	0.199025	0.000005	4609	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_16000000_17000000.npz	0.198039	0.000005	4895
chr10:17000000-18000000	chr10	17000000	18000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_17000000_18000000.npz	0.186544	0.000070	4576	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_17000000_18000000.npz	0.196846	0.000000	4790	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_17000000_18000000.npz	0.195507	0.000031	4852
chr10:18000000-19000000	chr10	18000000	19000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_18000000_19000000.npz	0.183895	0.000087	4878	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_18000000_19000000.npz	0.192903	0.000000	4813	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_18000000_19000000.npz	0.191959	0.000005	4923
chr10:19000000-20000000	chr10	19000000	20000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_19000000_20000000.npz	0.173098	0.000006	4307	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_19000000_20000000.npz	0.178335	0.000000	4399	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_19000000_20000000.npz	0.177993	0.000000	4451
chr10:2000000-3000000	chr10	2000000	3000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_2000000_3000000.npz	0.192225	0.000005	4592	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_2000000_3000000.npz	0.201596	0.000005	4602	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_2000000_3000000.npz	0.200458	0.000010	4813
chr10:20000000-21000000	chr10	20000000	21000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_20000000_21000000.npz	0.182219	0.000005	4445	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_20000000_21000000.npz	0.187147	0.000000	4484	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_20000000_21000000.npz	0.186945	0.000000	4475
chr10:21000000-22000000	chr10	21000000	22000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_21000000_22000000.npz	0.191884	0.000052	4650	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_21000000_22000000.npz	0.202980	0.000015	4723	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_21000000_22000000.npz	0.202064	0.000010	4743
chr10:22000000-23000000	chr10	22000000	23000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_22000000_23000000.npz	0.188781	0.000074	4755	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_22000000_23000000.npz	0.198237	0.000000	4894	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_22000000_23000000.npz	0.196820	0.000132	4919
chr10:23000000-24000000	chr10	23000000	24000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_23000000_24000000.npz	0.191255	0.000005	4651	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_23000000_24000000.npz	0.197343	0.000000	4713	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_23000000_24000000.npz	0.197183	0.000005	4777
chr10:24000000-25000000	chr10	24000000	25000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_24000000_25000000.npz	0.192060	0.000062	4564	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_24000000_25000000.npz	0.203312	0.000010	4699	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_24000000_25000000.npz	0.202594	0.000000	4860
chr10:25000000-26000000	chr10	25000000	26000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_25000000_26000000.npz	0.182423	0.000000	4717	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_25000000_26000000.npz	0.188540	0.000000	4791	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_25000000_26000000.npz	0.188219	0.000000	4870
chr10:26000000-27000000	chr10	26000000	27000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_26000000_27000000.npz	0.189179	0.000079	4954	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_26000000_27000000.npz	0.197781	0.000005	4945	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_26000000_27000000.npz	0.196914	0.000015	5038
chr10:27000000-28000000	chr10	27000000	28000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_27000000_28000000.npz	0.187501	0.000101	4649	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_27000000_28000000.npz	0.194463	0.000000	4767	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_27000000_28000000.npz	0.192906	0.000005	4766
chr10:28000000-29000000	chr10	28000000	29000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_28000000_29000000.npz	0.194122	0.000026	4527	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_28000000_29000000.npz	0.200559	0.000010	4647	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_28000000_29000000.npz	0.199750	0.000005	4795
chr10:29000000-30000000	chr10	29000000	30000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_29000000_30000000.npz	0.200326	0.000020	4285	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_29000000_30000000.npz	0.212489	0.000000	4458	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_29000000_30000000.npz	0.211313	0.000000	4552
chr10:3000000-4000000	chr10	3000000	4000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_3000000_4000000.npz	0.199377	0.000060	4572	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_3000000_4000000.npz	0.213826	0.000033	4500	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_3000000_4000000.npz	0.211956	0.000038	4730
chr10:30000000-31000000	chr10	30000000	31000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_30000000_31000000.npz	0.202856	0.000054	4636	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_30000000_31000000.npz	0.212059	0.000000	4891	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_30000000_31000000.npz	0.210762	0.000066	4906
chr10:31000000-32000000	chr10	31000000	32000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_31000000_32000000.npz	0.184210	0.000043	4709	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_31000000_32000000.npz	0.193923	0.000015	4773	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_31000000_32000000.npz	0.193165	0.000021	4859
chr10:32000000-33000000	chr10	32000000	33000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_32000000_33000000.npz	0.184355	0.000027	4688	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_32000000_33000000.npz	0.191855	0.000042	4875	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_32000000_33000000.npz	0.191455	0.000010	4961
chr10:33000000-34000000	chr10	33000000	34000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_33000000_34000000.npz	0.197504	0.000035	4400	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_33000000_34000000.npz	0.205216	0.000000	4543	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_33000000_34000000.npz	0.204328	0.000005	4557
chr10:34000000-35000000	chr10	34000000	35000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_34000000_35000000.npz	0.203380	0.000020	4618	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_34000000_35000000.npz	0.209729	0.000000	4721	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_34000000_35000000.npz	0.208922	0.000005	4868
chr10:35000000-36000000	chr10	35000000	36000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_35000000_36000000.npz	0.190827	0.000100	4493	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_35000000_36000000.npz	0.202371	0.000005	4702	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_35000000_36000000.npz	0.201485	0.000010	4879
chr10:36000000-37000000	chr10	36000000	37000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_36000000_37000000.npz	0.183116	0.000022	4401	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_36000000_37000000.npz	0.189048	0.000000	4576	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_36000000_37000000.npz	0.188577	0.000000	4626
chr10:37000000-38000000	chr10	37000000	38000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_37000000_38000000.npz	0.186693	0.000037	4320	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_37000000_38000000.npz	0.191662	0.000000	4288	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_37000000_38000000.npz	0.191477	0.000016	4453
chr10:38000000-39000000	chr10	38000000	39000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_38000000_39000000.npz	0.143245	0.000063	4710	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_38000000_39000000.npz	0.169162	0.000000	4697	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_38000000_39000000.npz	0.165347	0.000000	4954
chr10:39000000-40000000	chr10	39000000	40000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_39000000_40000000.npz	0.156427	0.002934	4159	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_39000000_40000000.npz	0.165413	0.000466	4214	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_39000000_40000000.npz	0.161988	0.000562	4404
chr10:4000000-5000000	chr10	4000000	5000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_4000000_5000000.npz	0.187145	0.000005	4775	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_4000000_5000000.npz	0.193408	0.000000	4729	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_4000000_5000000.npz	0.192362	0.000000	4792
chr10:40000000-41000000	chr10	40000000	41000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_40000000_41000000.npz	0.089548	0.018169	1232	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_40000000_41000000.npz	0.113976	0.004396	1325	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_40000000_41000000.npz	0.113592	0.001593	1327
chr10:41000000-42000000	chr10	41000000	42000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_41000000_42000000.npz	0.143827	0.002927	7803	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_41000000_42000000.npz	0.164640	0.000583	8236	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_41000000_42000000.npz	0.163515	0.001241	8564
chr10:42000000-43000000	chr10	42000000	43000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_42000000_43000000.npz	0.075010	0.006586	13754	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_42000000_43000000.npz	0.140904	0.000227	14207	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_42000000_43000000.npz	0.133291	0.000225	14004
chr10:43000000-44000000	chr10	43000000	44000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_43000000_44000000.npz	0.203989	0.000025	4429	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_43000000_44000000.npz	0.215562	0.000009	4584	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_43000000_44000000.npz	0.214311	0.000019	4660
chr10:44000000-45000000	chr10	44000000	45000000	train	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_44000000_45000000.npz	0.210165	0.000076	4478	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr10_44000000_45000000.npz	0.221030	0.000005	4674	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_44000000_45000000.npz	0.218735	0.000009	4751
