row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	sample	sample_id
212	e1083825-3f8a-4188-b2f6-dc9a9cb3b70e	chr16	36868646	36901147	53053	32768	53053	20285	True	60	merged_e5b	0
213	e1083825-3f8a-4188-b2f6-dc9a9cb3b70e	chr16	36868646	36901147	53053	49152	53053	3901	True	60	merged_e5b	0
214	6bbf16ee-185b-4ab5-b94a-5ae99c019279	chr16	36870364	36893991	36150	0	32768	32768	True	35	merged_e5b	0
215	6bbf16ee-185b-4ab5-b94a-5ae99c019279	chr16	36870364	36893991	36150	3382	36150	32768	True	35	merged_e5b	0
216	6bbf16ee-185b-4ab5-b94a-5ae99c019279	chr16	36870364	36893991	36150	16384	36150	19766	True	35	merged_e5b	0
217	6bbf16ee-185b-4ab5-b94a-5ae99c019279	chr16	36870364	36893991	36150	32768	36150	3382	True	35	merged_e5b	0
218	1768517f-d521-4c59-ac60-e4165150cc57	chr16	36877368	36894360	47148	0	32768	32768	False	22	merged_e5b	0
219	1768517f-d521-4c59-ac60-e4165150cc57	chr16	36877368	36894360	47148	14380	47148	32768	False	22	merged_e5b	0
220	1768517f-d521-4c59-ac60-e4165150cc57	chr16	36877368	36894360	47148	16384	47148	30764	False	22	merged_e5b	0
221	1768517f-d521-4c59-ac60-e4165150cc57	chr16	36877368	36894360	47148	32768	47148	14380	False	22	merged_e5b	0
222	2310651b-e294-492f-b426-f27e00e1216a	chr16	36879414	36902504	47269	0	32768	32768	True	56	merged_e5b	0
223	2310651b-e294-492f-b426-f27e00e1216a	chr16	36879414	36902504	47269	14501	47269	32768	True	56	merged_e5b	0
224	2310651b-e294-492f-b426-f27e00e1216a	chr16	36879414	36902504	47269	16384	47269	30885	True	56	merged_e5b	0
225	2310651b-e294-492f-b426-f27e00e1216a	chr16	36879414	36902504	47269	32768	47269	14501	True	56	merged_e5b	0
226	574f1c69-1157-4705-88e4-14a6cdecb01f	chr16	36892584	36914526	35489	0	32768	32768	True	35	merged_e5b	0
227	574f1c69-1157-4705-88e4-14a6cdecb01f	chr16	36892584	36914526	35489	2721	35489	32768	True	35	merged_e5b	0
228	574f1c69-1157-4705-88e4-14a6cdecb01f	chr16	36892584	36914526	35489	16384	35489	19105	True	35	merged_e5b	0
229	574f1c69-1157-4705-88e4-14a6cdecb01f	chr16	36892584	36914526	35489	32768	35489	2721	True	35	merged_e5b	0
230	e9545564-e0d0-43e6-92d2-fe515b350dfd	chr16	36892785	36905548	32395	0	32395	32395	True	33	merged_e5b	0
231	1f4161a4-76e5-418a-88f4-e8290dccd8ff	chr16	36895138	36907793	29993	0	29993	29993	True	28	merged_e5b	0
232	a6b6e637-b11d-4712-b638-beb3b157e9db	chr16	36902039	36909262	27404	0	27404	27404	False	22	merged_e5b	0
233	04065af0-06f4-425d-8ded-35ae121c9860	chr16	36902853	36909257	5731	0	5731	5731	True	32	merged_e5b	0
234	960f2a5d-b5c9-45ee-ae32-817cb6602da2	chr16	36902855	36912174	8316	0	8316	8316	True	26	merged_e5b	0
235	e37131c5-611c-4c4f-9a3d-0e040ebc7cc2	chr16	36903201	36911323	7472	0	7472	7472	True	24	merged_e5b	0
236	2fd3c084-6f2d-4edd-80b9-315b7e9b8fa1	chr16	36903583	36912287	8012	0	8012	8012	False	32	merged_e5b	0
237	1cd30fdd-7456-45ac-9c59-cbc6f0112dbe	chr16	36903626	36913623	9662	0	9662	9662	True	30	merged_e5b	0
238	e8eef4b1-9e58-496d-b65c-0570df070d16	chr16	36904171	36910371	5896	0	5896	5896	True	42	merged_e5b	0
239	ba600012-fc9f-4ef7-bae8-9bb67ac5fcde	chr16	36904625	36910157	4895	0	4895	4895	False	26	merged_e5b	0
240	20f25303-5f6a-47a7-97ac-e19555b9dd4b	chr16	36904731	36909389	15229	0	15229	15229	False	20	merged_e5b	0
241	e8781f15-7719-40b8-89a0-05a09a16504a	chr16	36905045	36911584	5871	0	5871	5871	True	40	merged_e5b	0
242	cf3638f9-af6f-48b2-b769-877172f5cece	chr16	36905448	36912922	6810	0	6810	6810	True	27	merged_e5b	0
243	56c97110-4d58-403f-8d4d-c36cf99480af	chr16	36905782	36912639	6177	0	6177	6177	False	33	merged_e5b	0
244	86455311-afb6-49b5-ba67-d97cc7c368e7	chr16	36905816	36909056	3276	0	3276	3276	True	27	merged_e5b	0
245	a5f885f3-abd8-4c15-901b-413238811a81	chr16	36906423	36910993	4237	0	4237	4237	True	42	merged_e5b	0
246	2bd04e92-0722-42d8-a180-900be4df08d7	chr16	36907004	36909369	14880	0	14880	14880	True	27	merged_e5b	0
247	1db4b6c8-be2e-49c7-8756-fcf8d5c1bde5	chr16	36907617	36916129	70229	0	32768	32768	False	51	merged_e5b	0
248	1db4b6c8-be2e-49c7-8756-fcf8d5c1bde5	chr16	36907617	36916129	70229	16384	49152	32768	False	51	merged_e5b	0
249	1db4b6c8-be2e-49c7-8756-fcf8d5c1bde5	chr16	36907617	36916129	70229	32768	65536	32768	False	51	merged_e5b	0
250	1db4b6c8-be2e-49c7-8756-fcf8d5c1bde5	chr16	36907617	36916129	70229	37461	70229	32768	False	51	merged_e5b	0
251	1db4b6c8-be2e-49c7-8756-fcf8d5c1bde5	chr16	36907617	36916129	70229	49152	70229	21077	False	51	merged_e5b	0
252	1db4b6c8-be2e-49c7-8756-fcf8d5c1bde5	chr16	36907617	36916129	70229	65536	70229	4693	False	51	merged_e5b	0
253	ce913562-97af-4dc3-a078-74f9ac9147b1	chr16	36907617	36913602	19681	0	19681	19681	True	38	merged_e5b	0
254	f50521cf-a3ac-46bb-9ee0-727bd8cce2ce	chr16	36907617	36913799	15073	0	15073	15073	True	23	merged_e5b	0
255	35e82133-95a1-4ac0-af72-58013d653c9e	chr16	36907777	36908031	283	0	283	283	False	60	merged_e5b	0
256	5927bab5-4217-4a77-bd9a-de5b9e014a16	chr16	36908267	36908936	670	0	670	670	False	25	merged_e5b	0
257	81a8e83b-b096-4f73-8547-a0feeba12007	chr16	36908941	36910918	1637	0	1637	1637	False	49	merged_e5b	0
258	e7f8abb9-621a-4018-88e2-1f87f51b4efa	chr16	36939188	36950086	17807	0	17807	17807	True	24	merged_e5b	0
259	f6bbd30d-9c3a-4b40-a1a9-e0505e3b8c46	chr16	36940887	36971933	46030	0	32768	32768	True	48	merged_e5b	0
260	f6bbd30d-9c3a-4b40-a1a9-e0505e3b8c46	chr16	36940887	36971933	46030	13262	46030	32768	True	48	merged_e5b	0
261	f6bbd30d-9c3a-4b40-a1a9-e0505e3b8c46	chr16	36940887	36971933	46030	16384	46030	29646	True	48	merged_e5b	0
262	f6bbd30d-9c3a-4b40-a1a9-e0505e3b8c46	chr16	36940887	36971933	46030	32768	46030	13262	True	48	merged_e5b	0
263	2bd24ca7-aa70-4cf9-97c2-472984b0864f	chr16	36950006	36972901	41949	0	32768	32768	False	34	merged_e5b	0
264	2bd24ca7-aa70-4cf9-97c2-472984b0864f	chr16	36950006	36972901	41949	9181	41949	32768	False	34	merged_e5b	0
265	2bd24ca7-aa70-4cf9-97c2-472984b0864f	chr16	36950006	36972901	41949	16384	41949	25565	False	34	merged_e5b	0
266	2bd24ca7-aa70-4cf9-97c2-472984b0864f	chr16	36950006	36972901	41949	32768	41949	9181	False	34	merged_e5b	0
267	07d814f7-7238-4e8c-bbe7-01dc3d813811	chr16	36953089	36966370	52687	0	32768	32768	True	58	merged_e5b	0
268	07d814f7-7238-4e8c-bbe7-01dc3d813811	chr16	36953089	36966370	52687	16384	49152	32768	True	58	merged_e5b	0
269	07d814f7-7238-4e8c-bbe7-01dc3d813811	chr16	36953089	36966370	52687	19919	52687	32768	True	58	merged_e5b	0
270	07d814f7-7238-4e8c-bbe7-01dc3d813811	chr16	36953089	36966370	52687	32768	52687	19919	True	58	merged_e5b	0
271	07d814f7-7238-4e8c-bbe7-01dc3d813811	chr16	36953089	36966370	52687	49152	52687	3535	True	58	merged_e5b	0
272	b69a89c6-3407-44d1-8dbb-28ae16f42ad4	chr16	36974291	36984676	35202	0	32768	32768	False	26	merged_e5b	0
273	b69a89c6-3407-44d1-8dbb-28ae16f42ad4	chr16	36974291	36984676	35202	2434	35202	32768	False	26	merged_e5b	0
274	b69a89c6-3407-44d1-8dbb-28ae16f42ad4	chr16	36974291	36984676	35202	16384	35202	18818	False	26	merged_e5b	0
275	b69a89c6-3407-44d1-8dbb-28ae16f42ad4	chr16	36974291	36984676	35202	32768	35202	2434	False	26	merged_e5b	0
276	14c1c300-5b73-4307-b481-7e637d6be0bd	chr16	36991673	37018287	56556	0	32768	32768	True	60	merged_e5b	0
277	14c1c300-5b73-4307-b481-7e637d6be0bd	chr16	36991673	37018287	56556	16384	49152	32768	True	60	merged_e5b	0
278	14c1c300-5b73-4307-b481-7e637d6be0bd	chr16	36991673	37018287	56556	23788	56556	32768	True	60	merged_e5b	0
279	14c1c300-5b73-4307-b481-7e637d6be0bd	chr16	36991673	37018287	56556	32768	56556	23788	True	60	merged_e5b	0
280	14c1c300-5b73-4307-b481-7e637d6be0bd	chr16	36991673	37018287	56556	49152	56556	7404	True	60	merged_e5b	0
281	a16ba503-97b6-4bfb-b4f9-6e50545127ac	chr16	37004908	37024714	27979	0	27979	27979	False	21	merged_e5b	0
282	11f7be59-fd27-49ed-bf32-4b9d297bd596	chr16	37014350	37020537	14484	0	14484	14484	True	42	merged_e5b	0
283	962063d2-e556-42a7-9f6e-4908df882442	chr16	37042436	37051841	24391	0	24391	24391	True	60	merged_e5b	0
284	a42a2849-02be-4c66-810d-60685a9259a0	chr16	37052456	37060053	12012	0	12012	12012	True	40	merged_e5b	0
285	e607798e-612b-4a16-b29c-c2fd32bd093a	chr16	37073200	37074444	1274	0	1274	1274	True	26	merged_e5b	0
286	82ba3d16-0a4a-475f-9311-4488d7452eb9	chr16	37083400	37091190	12890	0	12890	12890	True	22	merged_e5b	0
287	26b8c58f-f8bc-46c0-9104-28ab5ca127a6	chr16	37131399	37152778	34958	0	32768	32768	False	60	merged_e5b	0
288	26b8c58f-f8bc-46c0-9104-28ab5ca127a6	chr16	37131399	37152778	34958	2190	34958	32768	False	60	merged_e5b	0
289	26b8c58f-f8bc-46c0-9104-28ab5ca127a6	chr16	37131399	37152778	34958	16384	34958	18574	False	60	merged_e5b	0
290	26b8c58f-f8bc-46c0-9104-28ab5ca127a6	chr16	37131399	37152778	34958	32768	34958	2190	False	60	merged_e5b	0
291	0608bcc2-efe2-487f-8c43-606285b646fd	chr16	37140380	37152022	37237	0	32768	32768	True	32	merged_e5b	0
292	0608bcc2-efe2-487f-8c43-606285b646fd	chr16	37140380	37152022	37237	4469	37237	32768	True	32	merged_e5b	0
293	0608bcc2-efe2-487f-8c43-606285b646fd	chr16	37140380	37152022	37237	16384	37237	20853	True	32	merged_e5b	0
294	0608bcc2-efe2-487f-8c43-606285b646fd	chr16	37140380	37152022	37237	32768	37237	4469	True	32	merged_e5b	0
295	ecf71e52-7911-4507-894f-054ca54c3d45	chr16	37142125	37163645	34274	0	32768	32768	True	60	merged_e5b	0
296	ecf71e52-7911-4507-894f-054ca54c3d45	chr16	37142125	37163645	34274	1506	34274	32768	True	60	merged_e5b	0
297	ecf71e52-7911-4507-894f-054ca54c3d45	chr16	37142125	37163645	34274	16384	34274	17890	True	60	merged_e5b	0
298	ecf71e52-7911-4507-894f-054ca54c3d45	chr16	37142125	37163645	34274	32768	34274	1506	True	60	merged_e5b	0
299	6ed3e961-75fa-4747-a47e-84cb3e8e51bb	chr16	37186146	37193956	24190	0	24190	24190	True	44	merged_e5b	0
300	2903fc91-d95c-4e13-8f5d-7e9dbd191cc4	chr16	37188302	37202273	89908	0	32768	32768	False	29	merged_e5b	0
301	2903fc91-d95c-4e13-8f5d-7e9dbd191cc4	chr16	37188302	37202273	89908	16384	49152	32768	False	29	merged_e5b	0
302	2903fc91-d95c-4e13-8f5d-7e9dbd191cc4	chr16	37188302	37202273	89908	32768	65536	32768	False	29	merged_e5b	0
303	2903fc91-d95c-4e13-8f5d-7e9dbd191cc4	chr16	37188302	37202273	89908	49152	81920	32768	False	29	merged_e5b	0
304	2903fc91-d95c-4e13-8f5d-7e9dbd191cc4	chr16	37188302	37202273	89908	57140	89908	32768	False	29	merged_e5b	0
305	2903fc91-d95c-4e13-8f5d-7e9dbd191cc4	chr16	37188302	37202273	89908	65536	89908	24372	False	29	merged_e5b	0
306	2903fc91-d95c-4e13-8f5d-7e9dbd191cc4	chr16	37188302	37202273	89908	81920	89908	7988	False	29	merged_e5b	0
307	3efb0345-c148-4c53-bb55-1bf43085baad	chr16	37195923	37204143	16069	0	16069	16069	False	60	merged_e5b	0
308	7f235578-4c50-481e-a4c3-59d1998eddbe	chr16	37238267	37238984	753	0	753	753	True	58	merged_e5b	0
309	c642cab9-675a-4f7e-88da-18b830d57646	chr16	37253709	37261766	14307	0	14307	14307	True	41	merged_e5b	0
310	33156dd4-4453-43d6-b6a1-ea05c0e288fb	chr16	37283005	37291999	36579	0	32768	32768	False	38	merged_e5b	0
311	33156dd4-4453-43d6-b6a1-ea05c0e288fb	chr16	37283005	37291999	36579	3811	36579	32768	False	38	merged_e5b	0
312	33156dd4-4453-43d6-b6a1-ea05c0e288fb	chr16	37283005	37291999	36579	16384	36579	20195	False	38	merged_e5b	0
313	33156dd4-4453-43d6-b6a1-ea05c0e288fb	chr16	37283005	37291999	36579	32768	36579	3811	False	38	merged_e5b	0
314	e6e70c18-c5ac-48df-b5d8-4afafe972aac	chr16	37297511	37331252	52293	0	32768	32768	True	60	merged_e5b	0
315	e6e70c18-c5ac-48df-b5d8-4afafe972aac	chr16	37297511	37331252	52293	16384	49152	32768	True	60	merged_e5b	0
316	e6e70c18-c5ac-48df-b5d8-4afafe972aac	chr16	37297511	37331252	52293	19525	52293	32768	True	60	merged_e5b	0
317	e6e70c18-c5ac-48df-b5d8-4afafe972aac	chr16	37297511	37331252	52293	32768	52293	19525	True	60	merged_e5b	0
318	e6e70c18-c5ac-48df-b5d8-4afafe972aac	chr16	37297511	37331252	52293	49152	52293	3141	True	60	merged_e5b	0
319	cb7f2984-e6cc-4b64-ad43-e8217fdeffcb	chr16	37369191	37392963	47501	0	32768	32768	False	60	merged_e5b	0
320	cb7f2984-e6cc-4b64-ad43-e8217fdeffcb	chr16	37369191	37392963	47501	14733	47501	32768	False	60	merged_e5b	0
321	cb7f2984-e6cc-4b64-ad43-e8217fdeffcb	chr16	37369191	37392963	47501	16384	47501	31117	False	60	merged_e5b	0
322	cb7f2984-e6cc-4b64-ad43-e8217fdeffcb	chr16	37369191	37392963	47501	32768	47501	14733	False	60	merged_e5b	0
323	861a4aaa-2044-4de6-b1a6-7930c8dda33e	chr16	37456179	37475021	56079	0	32768	32768	False	47	merged_e5b	0
324	861a4aaa-2044-4de6-b1a6-7930c8dda33e	chr16	37456179	37475021	56079	16384	49152	32768	False	47	merged_e5b	0
325	861a4aaa-2044-4de6-b1a6-7930c8dda33e	chr16	37456179	37475021	56079	23311	56079	32768	False	47	merged_e5b	0
326	861a4aaa-2044-4de6-b1a6-7930c8dda33e	chr16	37456179	37475021	56079	32768	56079	23311	False	47	merged_e5b	0
327	861a4aaa-2044-4de6-b1a6-7930c8dda33e	chr16	37456179	37475021	56079	49152	56079	6927	False	47	merged_e5b	0
328	21403b2e-f4cb-4504-899b-ae443ff76312	chr16	37514158	37525359	17677	0	17677	17677	True	27	merged_e5b	0
329	0368951b-9e5f-4741-9e49-8ef494a94da1	chr16	37586892	37600528	21874	0	21874	21874	True	60	merged_e5b	0
330	07f9e58c-a7d4-427a-8357-5527e3d0d0a9	chr16	37637062	37644289	14522	0	14522	14522	False	60	merged_e5b	0
331	40d7f77d-166d-4c6a-8adc-6f9843e2ec31	chr16	37653773	37654501	729	0	729	729	False	23	merged_e5b	0
332	45921e9e-a8e5-49f3-83fb-111b73b18fe9	chr16	37673982	37680555	22259	0	22259	22259	True	20	merged_e5b	0
333	77c4d64e-c758-4e69-ad05-cb12f826b9d7	chr16	37707175	37720222	20861	0	20861	20861	True	34	merged_e5b	0
334	6a533d9a-7ec2-40f3-9483-2a1f36cb3149	chr16	37720957	37729836	20901	0	20901	20901	False	37	merged_e5b	0
335	c23c15df-2ffa-4058-a1a3-2f9e760650f7	chr16	37721042	37729836	30486	0	30486	30486	False	45	merged_e5b	0
336	f2ed6cf9-50ed-47ba-9429-d79c7e3b1e19	chr16	37721417	37729836	31700	0	31700	31700	True	25	merged_e5b	0
337	74f4827c-b229-432f-a17a-a90896aeaeca	chr16	37721674	37727462	5461	0	5461	5461	True	36	merged_e5b	0
338	b1ece19f-d1d9-48f2-8920-69f86f48d67c	chr16	37722080	37729836	19015	0	19015	19015	True	42	merged_e5b	0
339	1419a9ff-6216-4650-aa20-218f4e8be90e	chr16	37722461	37729836	38969	0	32768	32768	False	41	merged_e5b	0
340	1419a9ff-6216-4650-aa20-218f4e8be90e	chr16	37722461	37729836	38969	6201	38969	32768	False	41	merged_e5b	0
341	1419a9ff-6216-4650-aa20-218f4e8be90e	chr16	37722461	37729836	38969	16384	38969	22585	False	41	merged_e5b	0
342	1419a9ff-6216-4650-aa20-218f4e8be90e	chr16	37722461	37729836	38969	32768	38969	6201	False	41	merged_e5b	0
343	577cd832-4f34-40c8-ad7e-a7cc294fe76e	chr16	37722997	37729836	14077	0	14077	14077	False	32	merged_e5b	0
344	0f39fa85-bc79-47b7-a00e-1330da78269f	chr16	37723152	37728032	4921	0	4921	4921	True	42	merged_e5b	0
345	7e2cd65f-ecf4-4235-b216-b1d2767f8a40	chr16	37723333	37729507	6206	0	6206	6206	True	20	merged_e5b	0
346	2a40258f-995a-4d32-95e5-fc627639ea8d	chr16	37723371	37728423	5028	0	5028	5028	False	22	merged_e5b	0
347	89f74837-e5c2-4292-b831-7da5ab5e1f47	chr16	37723719	37726110	2417	0	2417	2417	True	33	merged_e5b	0
348	dfcbcbf6-fbe4-42db-8cc4-8975b4157ed8	chr16	37723818	37729836	29049	0	29049	29049	False	34	merged_e5b	0
349	11cf3974-e1be-423f-aa07-f330010c80e2	chr16	37724208	37729427	5255	0	5255	5255	True	40	merged_e5b	0
350	3924117e-206e-4738-97ce-beeb72916b4e	chr16	37724576	37729836	12508	0	12508	12508	False	20	merged_e5b	0
351	8dde45d4-4f36-4d2e-afe4-00de937f1c8b	chr16	37724610	37728171	7058	0	7058	7058	False	26	merged_e5b	0
352	e0ef283f-83db-4b7c-943a-0717330a9ae2	chr16	37724624	37732581	7966	0	7966	7966	True	21	merged_e5b	0
353	c5e2ab98-03f7-4a50-84e2-6163e371dd4a	chr16	37724648	37728147	3526	0	3526	3526	False	44	merged_e5b	0
354	d7d4cb55-3acb-4614-8cb0-0ba780c5f592	chr16	37724679	37727893	3250	0	3250	3250	False	36	merged_e5b	0
355	22afd8a7-8672-42b6-bd72-e55452a02d76	chr16	37724915	37727859	2947	0	2947	2947	True	31	merged_e5b	0
356	84ca7139-ebd1-4b94-9abb-e709a2ac61fa	chr16	37725093	37726267	1188	0	1188	1188	False	60	merged_e5b	0
357	5b02f9a1-3406-4efe-b882-f9f312e08640	chr16	37725197	37729673	4488	0	4488	4488	False	46	merged_e5b	0
358	8776c517-f0db-43f9-9d3b-273807c73102	chr16	37725295	37726556	1263	0	1263	1263	True	60	merged_e5b	0
359	8dc522db-1320-4027-8620-7c50120cc5cd	chr16	37725407	37729836	34270	0	32768	32768	False	51	merged_e5b	0
360	8dc522db-1320-4027-8620-7c50120cc5cd	chr16	37725407	37729836	34270	1502	34270	32768	False	51	merged_e5b	0
361	8dc522db-1320-4027-8620-7c50120cc5cd	chr16	37725407	37729836	34270	16384	34270	17886	False	51	merged_e5b	0
362	8dc522db-1320-4027-8620-7c50120cc5cd	chr16	37725407	37729836	34270	32768	34270	1502	False	51	merged_e5b	0
363	a08eb12c-7d96-405c-becd-221e11c90061	chr16	37725407	37729836	43075	0	32768	32768	False	29	merged_e5b	0
364	a08eb12c-7d96-405c-becd-221e11c90061	chr16	37725407	37729836	43075	10307	43075	32768	False	29	merged_e5b	0
365	a08eb12c-7d96-405c-becd-221e11c90061	chr16	37725407	37729836	43075	16384	43075	26691	False	29	merged_e5b	0
366	a08eb12c-7d96-405c-becd-221e11c90061	chr16	37725407	37729836	43075	32768	43075	10307	False	29	merged_e5b	0
367	8db3227a-a2ba-4f53-a190-b1018dbd6118	chr16	37725407	37732911	38942	0	32768	32768	True	32	merged_e5b	0
368	8db3227a-a2ba-4f53-a190-b1018dbd6118	chr16	37725407	37732911	38942	6174	38942	32768	True	32	merged_e5b	0
369	8db3227a-a2ba-4f53-a190-b1018dbd6118	chr16	37725407	37732911	38942	16384	38942	22558	True	32	merged_e5b	0
370	8db3227a-a2ba-4f53-a190-b1018dbd6118	chr16	37725407	37732911	38942	32768	38942	6174	True	32	merged_e5b	0
371	f4a9021d-08f1-4e8a-99fc-7e04d9ed2aec	chr16	37725407	37734035	22328	0	22328	22328	True	53	merged_e5b	0
372	d6e33531-6622-4125-aa3a-c4ef9e12f7df	chr16	37725407	37734892	24612	0	24612	24612	True	28	merged_e5b	0
373	66ec9023-37f7-47e1-a791-1de25977950e	chr16	37725407	37733842	28285	0	28285	28285	True	45	merged_e5b	0
374	5bb2cfab-cd8e-4aa2-b71f-1fb8a72b872f	chr16	37725407	37733625	34501	0	32768	32768	True	22	merged_e5b	0
375	5bb2cfab-cd8e-4aa2-b71f-1fb8a72b872f	chr16	37725407	37733625	34501	1733	34501	32768	True	22	merged_e5b	0
376	5bb2cfab-cd8e-4aa2-b71f-1fb8a72b872f	chr16	37725407	37733625	34501	16384	34501	18117	True	22	merged_e5b	0
377	5bb2cfab-cd8e-4aa2-b71f-1fb8a72b872f	chr16	37725407	37733625	34501	32768	34501	1733	True	22	merged_e5b	0
378	0f9e730e-b321-4d56-a56a-fc2bfad18a4f	chr16	37725569	37727895	2355	0	2355	2355	False	46	merged_e5b	0
379	5c08f982-7e3d-4750-8c1e-35875783a07a	chr16	37725601	37727146	1578	0	1578	1578	False	60	merged_e5b	0
380	b2fb45d8-5123-4e7b-9942-fcbb7bc9b205	chr16	37780248	37788209	14662	0	14662	14662	True	20	merged_e5b	0
381	bde2ad6a-066d-4e47-92da-9710c273a4ea	chr16	37831185	37831782	633	0	633	633	True	23	merged_e5b	0
382	da1e47a7-b9fc-4133-b672-bcdb0bf1c964	chr16	37885028	37885254	231	0	231	231	True	34	merged_e5b	0
383	c0e2ecac-a7a6-4d92-8120-ab57ac1504d7	chr16	37898781	37910201	22100	0	22100	22100	True	24	merged_e5b	0
384	a7cc12c6-572f-40c9-a502-ac93fbf22471	chr16	37913142	37935319	39057	0	32768	32768	True	40	merged_e5b	0
385	a7cc12c6-572f-40c9-a502-ac93fbf22471	chr16	37913142	37935319	39057	6289	39057	32768	True	40	merged_e5b	0
386	a7cc12c6-572f-40c9-a502-ac93fbf22471	chr16	37913142	37935319	39057	16384	39057	22673	True	40	merged_e5b	0
387	a7cc12c6-572f-40c9-a502-ac93fbf22471	chr16	37913142	37935319	39057	32768	39057	6289	True	40	merged_e5b	0
388	eefe59e5-f4bf-4970-880c-12ee2ae98c70	chr16	37962012	37962998	993	0	993	993	True	40	merged_e5b	0
389	6046e7ce-3938-45a8-9514-f2f68c9de381	chr16	37986320	38008723	38888	0	32768	32768	True	60	merged_e5b	0
390	6046e7ce-3938-45a8-9514-f2f68c9de381	chr16	37986320	38008723	38888	6120	38888	32768	True	60	merged_e5b	0
391	6046e7ce-3938-45a8-9514-f2f68c9de381	chr16	37986320	38008723	38888	16384	38888	22504	True	60	merged_e5b	0
392	6046e7ce-3938-45a8-9514-f2f68c9de381	chr16	37986320	38008723	38888	32768	38888	6120	True	60	merged_e5b	0
393	40998cc6-8a51-48a2-ac83-e69c8fa03581	chr16	37988468	37989381	946	0	946	946	True	29	merged_e5b	0
394	d6f1075f-6d5c-4746-8f4b-9ecdfd986b18	chr16	38046010	38050435	4469	0	4469	4469	True	22	merged_e5b	0
395	532bcf09-2419-4c31-b630-07401973a447	chr16	38046044	38049837	3799	0	3799	3799	False	21	merged_e5b	0
396	a60ce32d-419c-4c74-a662-e2b0d7fc94ae	chr16	38048058	38049595	1739	0	1739	1739	True	44	merged_e5b	0
397	3dac1c10-fd2c-422d-97eb-cf9b208b6628	chr16	38098673	38111686	25042	0	25042	25042	True	55	merged_e5b	0
398	ce065789-1007-4701-92b6-c7e65e8ce304	chr16	38166282	38166913	663	0	663	663	False	23	merged_e5b	0
399	36a99c86-4834-400d-b686-f1657294150c	chr16	38209703	38227732	28393	0	28393	28393	True	60	merged_e5b	0
400	040060d5-d397-41cf-b39f-444b2fd69bf8	chr16	38253007	38255292	2326	0	2326	2326	True	28	merged_e5b	0
401	edbaf61b-59c0-4ee3-97cd-989b012f45c4	chr16	38253871	38255035	1461	0	1461	1461	True	49	merged_e5b	0
402	74b660fe-32d2-418c-a776-b3edb90c1291	chr16	38265769	38269096	6511	0	6511	6511	False	60	merged_e5b	0
403	5c804cdb-b51c-4a0d-9738-9b2957204795	chr16	38265769	38269096	9362	0	9362	9362	False	51	merged_e5b	0
404	6b0be9a1-9d30-4041-9a16-b642753398dd	chr16	38266240	38269096	3364	0	3364	3364	False	60	merged_e5b	0
405	a0903519-2ebc-4c5b-9291-66a232dfe97f	chr16	38275760	38280682	17973	0	17973	17973	False	60	merged_e5b	0
406	e1853007-2e53-4aee-b284-7892ec03854b	chr16	38275760	38280682	11613	0	11613	11613	False	60	merged_e5b	0
407	aef00886-82c0-472c-a8d9-fa0c783e2679	chr16	38275760	38279327	16788	0	16788	16788	False	50	merged_e5b	0
408	fdd4c6c2-8445-4c31-9882-d4b3fcf7361a	chr16	38275760	38280599	11800	0	11800	11800	False	60	merged_e5b	0
409	24ab105c-33b4-4b09-b724-ab85fecfadd9	chr16	38275760	38280682	27366	0	27366	27366	False	53	merged_e5b	0
410	4b2768f8-8c4f-463a-a99f-f71c7b779ee6	chr16	38275760	38280599	14301	0	14301	14301	False	60	merged_e5b	0
411	3823b17e-8a5e-4b7c-8bc1-6f79838bb44f	chr16	38275760	38280682	9683	0	9683	9683	True	51	merged_e5b	0
412	ebc24be0-ba2e-47d7-b9bc-9b5d6fab0903	chr16	38275760	38280599	26744	0	26744	26744	True	20	merged_e5b	0
413	2be4b545-d0e1-4c53-ba1f-2b62b5924675	chr16	38275760	38280682	7671	0	7671	7671	True	60	merged_e5b	0
414	b91accfe-a63a-4f7a-a98c-66fe47860934	chr16	38275760	38280682	30548	0	30548	30548	True	45	merged_e5b	0
415	9220ad1e-5a58-4374-b2ff-4bfac61f435b	chr16	38275762	38280682	9348	0	9348	9348	False	33	merged_e5b	0
