group	mark	chrom	position_0based	n_reads	target_mean	target_variance	target_std	target_positive_fraction	variance_class
merged_c1	6mA	chr16	1959936	14	0.4945591517857143	0.2634284260508778	0.5132527896182132	0.5	high
merged_c1	6mA	chr16	19086787	11	0.5466974431818182	0.2630519520152699	0.5128859054558527	0.5454545454545454	high
merged_c1	6mA	chr16	65658163	10	0.397265625	0.2630447387695312	0.5128788733897423	0.4	high
merged_c1	6mA	chr16	11093131	11	0.4637784090909091	0.2626887234774503	0.5125316804622425	0.4545454545454545	high
merged_c1	6mA	chr16	1822862	11	0.4458451704545454	0.2625229575417258	0.5123699420747921	0.4545454545454545	high
merged_c1	6mA	chr16	75244655	14	0.4274553571428571	0.2623654040661487	0.5122161692744077	0.4285714285714285	high
merged_c1	6mA	chr16	89301691	14	0.5002790178571429	0.2622351174826151	0.5120889741857513	0.5	high
merged_c1	6mA	chr16	11532364	10	0.594921875	0.2621877034505208	0.5120426773722292	0.6	high
merged_c1	6mA	chr16	15650688	15	0.5286458333333334	0.2620798746744791	0.5119373737816757	0.5333333333333333	high
merged_c1	6mA	chr16	412173	12	0.4142252604166667	0.262061697064024	0.5119196197295275	0.4166666666666667	high
merged_c1	6mA	chr16	30335208	10	0.5060546875	0.2618030548095703	0.5116669373817018	0.5	high
merged_c1	6mA	chr16	51970282	12	0.5050455729166666	0.261662887804436	0.5115299481012192	0.5	high
merged_c1	6mA	chr16	19086691	10	0.496875	0.2615171644422743	0.5113874895246013	0.5	high
merged_c1	6mA	chr16	73048621	14	0.4266183035714285	0.2613465026184752	0.5112206007375635	0.4285714285714285	high
merged_c1	6mA	chr16	18560652	16	0.494873046875	0.261271603902181	0.5111473406975536	0.5	high
merged_c1	6mA	chr16	10945668	13	0.4546274038461538	0.2612655346210186	0.5111414037436398	0.4615384615384615	high
merged_c1	6mA	chr16	10737184	12	0.5789388020833334	0.2612432711052172	0.5111196250440959	0.5833333333333334	high
merged_c1	6mA	chr16	87388015	16	0.4364013671875	0.2611841678619385	0.5110618043465374	0.4375	high
merged_c1	6mA	chr16	1822894	11	0.4440696022727273	0.2607790166681463	0.5106652687114587	0.4545454545454545	high
merged_c1	6mA	chr16	49356557	13	0.5432692307692307	0.2606111184144631	0.5105008505521447	0.5384615384615384	high
merged_c1	6mA	chr16	4349945	10	0.3953125	0.2604821099175347	0.5103744800805922	0.4	high
merged_c1	6mA	chr16	88802702	13	0.4537259615384615	0.260474131657527	0.5103666639363577	0.4615384615384615	high
merged_c1	6mA	chr16	30923054	18	0.5544704861111112	0.2604176639731413	0.5103113402356853	0.5555555555555556	high
merged_c1	6mA	chr16	29269377	16	0.4356689453125	0.2603212833404541	0.5102168983289892	0.4375	high
merged_c1	6mA	chr16	67805445	12	0.4195963541666667	0.2602142565178149	0.5101120038950415	0.4166666666666667	high
merged_c1	6mA	chr16	3400363	12	0.41259765625	0.2601090344515713	0.5100088572285498	0.4166666666666667	high
merged_c1	6mA	chr16	30814673	10	0.394921875	0.2600587632921007	0.5099595702524865	0.4	high
merged_c1	6mA	chr16	16200596	10	0.4029296875	0.2599928538004557	0.5098949438859496	0.4	high
merged_c1	6mA	chr16	58320657	10	0.49609375	0.2599716186523437	0.5098741203986958	0.5	high
merged_c1	6mA	chr16	54930977	10	0.509765625	0.2599436442057292	0.5098466869616093	0.5	high
merged_c1	6mA	chr16	71481564	12	0.4869791666666667	0.2599239927349668	0.5098274146561431	0.5	high
merged_c1	6mA	chr16	1346844	12	0.4873046875	0.2598277005282315	0.5097329698265862	0.5	high
merged_c1	6mA	chr16	14693420	13	0.4610877403846153	0.2597652826553736	0.5096717400988342	0.4615384615384615	high
merged_c1	6mA	chr16	29825656	16	0.4351806640625	0.2597331841786702	0.5096402497631739	0.4375	high
merged_c1	6mA	chr16	89922462	13	0.453125	0.2596937815348307	0.5096015909853802	0.4615384615384615	high
merged_c1	6mA	chr16	10737214	14	0.4252232142857143	0.2596919300791981	0.5095997744104663	0.4285714285714285	high
merged_c1	6mA	chr16	30334402	12	0.4873046875	0.2596057545055042	0.5095152151854783	0.5	high
merged_c1	6mA	chr16	68704800	11	0.4634232954545454	0.2595444419167258	0.5094550440585762	0.4545454545454545	high
merged_c1	6mA	chr16	67874124	10	0.494921875	0.2595292833116319	0.5094401665668226	0.5	high
merged_c1	6mA	chr16	30924026	14	0.5044642857142857	0.259488283932864	0.5093999253365317	0.5	high
merged_c1	6mA	chr16	67161087	13	0.4661959134615384	0.2594861250657301	0.5093978063024321	0.4615384615384615	high
merged_c1	6mA	chr16	27203968	10	0.6037109375	0.2593667348225911	0.5092806051899004	0.6	high
merged_c1	6mA	chr16	15551050	12	0.5084635416666666	0.2592435894590435	0.5091596895464561	0.5	high
merged_c1	6mA	chr16	67018045	14	0.56640625	0.2591646634615384	0.5090821775131579	0.5714285714285714	high
merged_c1	6mA	chr16	68142524	18	0.4946831597222222	0.2591453128390841	0.509063171756791	0.5	high
merged_c1	6mA	chr16	23148273	14	0.4246651785714285	0.2589678921542325	0.5088888799671619	0.4285714285714285	high
merged_c1	6mA	chr16	1007550	10	0.394140625	0.2589465671115451	0.5088679269825768	0.4	high
merged_c1	6mA	chr16	2682801	13	0.4604867788461538	0.2589309398944561	0.5088525718658167	0.4615384615384615	high
merged_c1	6mA	chr16	72927771	19	0.4696751644736842	0.2587781984206528	0.5087024655146197	0.4736842105263157	high
merged_c1	6mA	chr16	72848942	10	0.4984375	0.2584498087565104	0.5083795912077023	0.5	high
merged_c1	6mA	chr16	57997895	10	0.4060546875	0.2584249284532335	0.5083551204160666	0.4	high
merged_c1	6mA	chr16	1182291	11	0.5305397727272727	0.258342188054865	0.5082737333906455	0.5454545454545454	high
merged_c1	6mA	chr16	77298124	13	0.4655949519230769	0.2582184718205378	0.5081520164483635	0.4615384615384615	high
merged_c1	6mA	chr16	89658248	10	0.4794921875	0.2582119835747613	0.5081456322500089	0.5	high
merged_c1	6mA	chr16	69930303	11	0.4662642045454545	0.2581925132057883	0.5081264736320952	0.4545454545454545	high
merged_c1	6mA	chr16	11093120	10	0.393359375	0.2581720987955729	0.5081063853127343	0.4	high
merged_c1	6mA	chr16	29824852	16	0.43994140625	0.2580889383951822	0.5080245450715765	0.4375	high
merged_c1	6mA	chr16	71607983	12	0.4109700520833333	0.2580396189834132	0.5079760023696132	0.4166666666666667	high
merged_c1	6mA	chr16	19719053	12	0.4109700520833333	0.2580368446581291	0.5079732715981513	0.4166666666666667	high
merged_c1	6mA	chr16	3004858	16	0.5013427734375	0.2579186598459879	0.5078569285202161	0.5	high
merged_c1	6mA	chr16	88804756	12	0.4235026041666667	0.2578782746286103	0.5078171665359593	0.4166666666666667	high
merged_c1	6mA	chr16	22297037	18	0.5052083333333334	0.2578255148494945	0.5077652162658393	0.5	high
merged_c1	6mA	chr16	11740780	14	0.4235491071428571	0.2578112424074948	0.5077511618967453	0.4285714285714285	high
merged_c1	6mA	chr16	27314263	11	0.5435014204545454	0.2578087546608664	0.5077487121213272	0.5454545454545454	high
merged_c1	6mA	chr16	1832145	12	0.4850260416666667	0.2577725034771543	0.5077130129090196	0.5	high
merged_c1	6mA	chr16	1863768	10	0.5015625	0.2577072143554687	0.5076487115668361	0.5	high
merged_c1	6mA	chr16	10582142	10	0.4783203125	0.2576755523681641	0.5076175256708185	0.5	high
merged_c1	6mA	chr16	69929594	10	0.4029296875	0.257571792602539	0.5075153126778925	0.4	high
merged_c1	6mA	chr16	46904534	10	0.39296875	0.2574859619140625	0.5074307459290011	0.4	high
merged_c1	6mA	chr16	53099581	13	0.5465745192307693	0.2574665363018329	0.5074116044217287	0.5384615384615384	high
merged_c1	6mA	chr16	57999865	10	0.39296875	0.2574520534939236	0.507397332959017	0.4	high
merged_c1	6mA	chr16	89293393	12	0.4173177083333333	0.2573785492868134	0.507324895197164	0.4166666666666667	high
merged_c1	6mA	chr16	19716942	16	0.49072265625	0.2573402404785156	0.5072871380968728	0.5	high
merged_c1	6mA	chr16	81702699	10	0.4791015625	0.2572886572943793	0.5072362933528902	0.5	high
merged_c1	6mA	chr16	30406910	12	0.4182942708333333	0.2572651487408262	0.5072131196458016	0.4166666666666667	high
merged_c1	6mA	chr16	21261105	11	0.5284090909090909	0.2570399197665128	0.5069910450555442	0.5454545454545454	high
merged_c1	6mA	chr16	77781920	11	0.4398082386363636	0.2569601579145951	0.5069123769593668	0.4545454545454545	high
merged_c1	6mA	chr16	1465094	14	0.4227120535714285	0.2567806034297733	0.506735239972289	0.4285714285714285	high
merged_c1	6mA	chr16	87868493	11	0.5481178977272727	0.2566202337091619	0.5065769770816296	0.5454545454545454	high
merged_c1	6mA	chr16	67190397	14	0.4337332589285714	0.2565926562298785	0.5065497569142428	0.4285714285714285	high
merged_c1	6mA	chr16	19708967	11	0.4563210227272727	0.2563966924493963	0.5063562900264954	0.4545454545454545	high
merged_c1	6mA	chr16	69112784	10	0.4794921875	0.2563673655192057	0.5063273304090998	0.5	high
merged_c1	6mA	chr16	15033445	11	0.4616477272727273	0.2561906987970525	0.5061528413404913	0.4545454545454545	high
merged_c1	6mA	chr16	72847394	12	0.5724283854166666	0.2561759659738251	0.5061382874016005	0.5833333333333334	high
merged_c1	6mA	chr16	56931679	13	0.44921875	0.2561601003011067	0.5061226139001366	0.4615384615384615	high
merged_c1	6mA	chr16	14399599	14	0.4870256696428571	0.2561144357199197	0.5060774997171084	0.5	high
merged_c1	6mA	chr16	89633350	12	0.51513671875	0.25610013441606	0.5060633699607787	0.5	high
merged_c1	6mA	chr16	703270	13	0.458984375	0.2560838063557942	0.5060472372771087	0.4615384615384615	high
merged_c1	6mA	chr16	4375098	11	0.4659090909090909	0.2558649930087003	0.5058309925347598	0.4545454545454545	high
merged_c1	6mA	chr16	68740578	12	0.4202473958333333	0.255764238762133	0.5057313899315852	0.4166666666666667	high
merged_c1	6mA	chr16	15033046	12	0.423828125	0.2557463212446733	0.5057136751608298	0.4166666666666667	high
merged_c1	6mA	chr16	8867277	18	0.439453125	0.255674025591682	0.5056421912693619	0.4444444444444444	high
merged_c1	6mA	chr16	46929957	13	0.4722055288461538	0.2556681021665916	0.5056363339066839	0.4615384615384615	high
merged_c1	6mA	chr16	67185491	12	0.4090169270833333	0.2556391340313536	0.5056076878681273	0.4166666666666667	high
merged_c1	6mA	chr16	154173	10	0.58671875	0.255637444390191	0.5056060169639904	0.6	high
merged_c1	6mA	chr16	633362	11	0.5463423295454546	0.2556114890358664	0.5055803487437645	0.5454545454545454	high
merged_c1	6mA	chr16	58684420	15	0.47265625	0.2555661882672991	0.5055355459978053	0.4666666666666667	high
merged_c1	6mA	chr16	14545659	15	0.3986979166666666	0.255475107828776	0.5054454548502499	0.4	high
merged_c1	6mA	chr16	58252167	15	0.3986979166666666	0.255475107828776	0.5054454548502499	0.4	high
merged_c1	6mA	chr16	58392366	10	0.5150390625	0.2554686228434245	0.5054390396906678	0.5	high
merged_c1	6mA	chr16	56519861	11	0.4737215909090909	0.2554621609774503	0.5054326473205409	0.4545454545454545	high
merged_c1	6mA	chr16	34357284	13	0.3838641826923077	0.2554096319736578	0.5053806802536657	0.3846153846153846	high
merged_c1	6mA	chr16	2156724	14	0.4974888392857143	0.2554042103526356	0.5053753163270202	0.5	high
merged_c1	6mA	chr16	88534666	10	0.4005859375	0.2553816477457682	0.5053529932094676	0.4	high
merged_c1	6mA	chr16	2244011	11	0.4387428977272727	0.2551973516290838	0.5051706163555871	0.4545454545454545	high
merged_c1	6mA	chr16	69791762	10	0.3998046875	0.2551032596164279	0.5050774788252075	0.4	high
merged_c1	6mA	chr16	1054144	10	0.3990234375	0.2550880008273654	0.5050623732048998	0.4	high
merged_c1	6mA	chr16	32253703	12	0.50439453125	0.2550777955488725	0.505052270115552	0.5	high
merged_c1	6mA	chr16	14741138	10	0.391015625	0.2550165812174479	0.504991664502938	0.4	high
merged_c1	6mA	chr16	25049687	12	0.50439453125	0.2550001144409179	0.5049753602314849	0.5	high
merged_c1	6mA	chr16	71564557	15	0.4720052083333333	0.2549916221981957	0.5049669515900973	0.4666666666666667	high
merged_c1	6mA	chr16	50806685	16	0.5006103515625	0.2549640496571859	0.5049396495198073	0.5	high
merged_c1	6mA	chr16	25049647	10	0.4779296875	0.254947280883789	0.5049230445164778	0.5	high
merged_c1	6mA	chr16	67805480	13	0.4720552884615384	0.2548073988694411	0.5047845073587749	0.4615384615384615	high
merged_c1	6mA	chr16	4506518	18	0.4385850694444444	0.2547505197961346	0.5047281642588757	0.4444444444444444	high
merged_c1	6mA	chr16	67160595	13	0.61328125	0.2546628316243489	0.5046412900510113	0.6153846153846154	high
merged_c1	6mA	chr16	397965	16	0.50927734375	0.254632822672526	0.5046115562217397	0.5	high
merged_c1	6mA	chr16	3342867	10	0.3986328125	0.2545695410834419	0.5045488490557103	0.4	high
merged_c1	6mA	chr16	77723120	10	0.4060546875	0.2545458051893446	0.5045253266084316	0.4	high
merged_c1	6mA	chr16	19884519	13	0.4735576923076923	0.2542296189528245	0.504211879027879	0.4615384615384615	high
merged_c1	6mA	chr16	2156500	15	0.4553385416666666	0.2542277018229166	0.5042099779089231	0.4666666666666667	high
merged_c1	6mA	chr16	25518593	12	0.40771484375	0.2542274648492986	0.5042097429138975	0.4166666666666667	high
merged_c1	6mA	chr16	55842591	13	0.3829627403846153	0.2542206201797876	0.5042029553461459	0.3846153846153846	high
merged_c1	6mA	chr16	67161299	13	0.3829627403846153	0.2542206201797876	0.5042029553461459	0.3846153846153846	high
merged_c1	6mA	chr16	22649	11	0.4735440340909091	0.2541766079989346	0.5041593081546096	0.4545454545454545	high
merged_c1	6mA	chr16	75305751	12	0.40771484375	0.2540887485850941	0.5040721660487654	0.4166666666666667	high
merged_c1	6mA	chr16	15518718	14	0.5080915178571429	0.2540540590391054	0.5040377555690699	0.5	high
merged_c1	6mA	chr16	81036662	11	0.5619673295454546	0.2540093161843039	0.5039933691868416	0.5454545454545454	high
merged_c1	6mA	chr16	85317480	14	0.4376395089285714	0.2539317581679794	0.5039164198237437	0.4285714285714285	high
merged_c1	6mA	chr16	79602412	18	0.4471571180555556	0.25392441344417	0.503909132130159	0.4444444444444444	high
merged_c1	6mA	chr16	88383177	13	0.4732572115384615	0.2539071303147536	0.5038919827847568	0.4615384615384615	high
merged_c1	6mA	chr16	75251816	11	0.4779829545454545	0.2538941123268821	0.5038790651802098	0.4545454545454545	high
merged_c1	6mA	chr16	29925227	16	0.4996337890625	0.2538880507151286	0.5038730501972978	0.5	high
merged_c1	6mA	chr16	66515868	14	0.55859375	0.2538334773137019	0.5038188933671522	0.5714285714285714	high
merged_c1	6mA	chr16	4426825	13	0.3826622596153846	0.2538162622696314	0.5038018085215965	0.3846153846153846	high
merged_c1	6mA	chr16	75150340	16	0.4298095703125	0.2537249088287353	0.5037111362961268	0.4375	high
merged_c1	6mA	chr16	89329512	12	0.4070638020833333	0.2536742181488962	0.5036608165709302	0.4166666666666667	high
merged_c1	6mA	chr16	79600558	18	0.4375	0.2536656996783088	0.5036523599451399	0.4444444444444444	high
merged_c1	6mA	chr16	402113	12	0.5852864583333334	0.2536560983368845	0.5036428281400267	0.5833333333333334	high
merged_c1	6mA	chr16	77600040	18	0.5045572916666666	0.2536423627068014	0.5036291916745905	0.5	high
merged_c1	6mA	chr16	58336920	10	0.38984375	0.2535919189453125	0.5035791089246182	0.4	high
merged_c1	6mA	chr16	1769699	13	0.4711538461538461	0.2535846416766827	0.5035718833261869	0.4615384615384615	high
merged_c1	6mA	chr16	2963214	12	0.4303385416666667	0.253491719563802	0.5034796118650705	0.4166666666666667	high
merged_c1	6mA	chr16	63617672	10	0.4087890625	0.2534570058186849	0.5034451368507644	0.4	high
merged_c1	6mA	chr16	16729109	10	0.41328125	0.253348626030816	0.5033374872099394	0.4	high
merged_c1	6mA	chr16	1188832	16	0.438232421875	0.2533177057902018	0.503306771055389	0.4375	high
merged_c1	6mA	chr16	63618522	17	0.4084329044117647	0.2532848750843721	0.503274154993451	0.4117647058823529	high
merged_c1	6mA	chr16	633026	10	0.4166015625	0.2532264285617404	0.5032160853567187	0.4	high
merged_c1	6mA	chr16	30527298	16	0.560791015625	0.2532017389933268	0.5031915529828843	0.5625	high
merged_c1	6mA	chr16	56932153	13	0.5348557692307693	0.2531750018780048	0.50316498474954	0.5384615384615384	high
merged_c1	6mA	chr16	87868829	13	0.4773137019230769	0.2531449244572566	0.5031350956326309	0.4615384615384615	high
merged_c1	6mA	chr16	18801178	15	0.4658854166666666	0.2531301589239211	0.5031204218911424	0.4666666666666667	high
merged_c1	6mA	chr16	69326207	17	0.4131433823529412	0.2531290615306181	0.5031193313028413	0.4117647058823529	high
merged_c1	6mA	chr16	1826056	11	0.3625710227272727	0.2530573064630682	0.5030480160611591	0.3636363636363636	high
merged_c1	6mA	chr16	67185648	11	0.3625710227272727	0.2530573064630682	0.5030480160611591	0.3636363636363636	high
merged_c1	6mA	chr16	82587019	11	0.3625710227272727	0.2530573064630682	0.5030480160611591	0.3636363636363636	high
merged_c1	6mA	chr16	88531223	13	0.3820612980769231	0.2530323908879207	0.5030232508422654	0.3846153846153846	high
merged_c1	6mA	chr16	2091294	15	0.4024739583333333	0.2529860723586309	0.5029772085876566	0.4	high
merged_c1	6mA	chr16	5033533	12	0.50244140625	0.2528673518787731	0.5028591769857373	0.5	high
merged_c1	6mA	chr16	79602291	17	0.4079733455882353	0.252716485191794	0.502709145721255	0.4117647058823529	high
merged_c1	6mA	chr16	57419132	16	0.504638671875	0.2527078628540039	0.5027005697768842	0.5	high
merged_c1	6mA	chr16	1183455	13	0.4595853365384615	0.2526781620123448	0.5026710276237778	0.4615384615384615	high
merged_c1	6mA	chr16	88437463	13	0.4526742788461538	0.2526621207212791	0.5026550713175777	0.4615384615384615	high
merged_c1	6mA	chr16	58465072	17	0.5392922794117647	0.2526573573841768	0.5026503331185376	0.5294117647058824	high
merged_c1	6mA	chr16	88803245	13	0.5303485576923077	0.2525524237217047	0.5025459419015387	0.5384615384615384	high
merged_c1	6mA	chr16	30948838	14	0.5025111607142857	0.2525355580088856	0.5025291613517425	0.5	high
merged_c1	6mA	chr16	57863734	10	0.6013671875	0.2525257110595703	0.5025193638652846	0.6	high
merged_c1	6mA	chr16	2905754	18	0.5453559027777778	0.2525076273999183	0.5025013705453133	0.5555555555555556	high
merged_c1	6mA	chr16	22297842	16	0.4454345703125	0.2525026798248291	0.5024964475743376	0.4375	high
merged_c1	6mA	chr16	21521539	17	0.4133731617647059	0.2524943071253159	0.5024881164020856	0.4117647058823529	high
merged_c1	6mA	chr16	86590709	14	0.4831194196428571	0.2524511525919149	0.5024451737174066	0.5	high
merged_c1	6mA	chr16	29821946	16	0.5076904296875	0.2524396101633707	0.5024336873293537	0.5	high
merged_c1	6mA	chr16	89659461	11	0.4460227272727273	0.252421777898615	0.5024159411270855	0.4545454545454545	high
merged_c1	6mA	chr16	10180937	15	0.5322916666666667	0.25239501226516	0.5023893034939737	0.5333333333333333	high
merged_c1	6mA	chr16	73053795	12	0.5133463541666666	0.2523525122440222	0.5023470038171047	0.5	high
merged_c1	6mA	chr16	71287545	13	0.4738581730769231	0.2523292150252904	0.5023238149095566	0.4615384615384615	high
merged_c1	6mA	chr16	28823792	12	0.5836588541666666	0.2522970257383404	0.5022917735125079	0.5833333333333334	high
merged_c1	6mA	chr16	81076994	11	0.4728338068181818	0.2522853504527699	0.5022801513625338	0.4545454545454545	high
merged_c1	6mA	chr16	89279510	13	0.3879206730769231	0.25224974216559	0.5022447034719132	0.3846153846153846	high
merged_c1	6mA	chr16	67160935	13	0.3814603365384615	0.2522426507411859	0.502237643691894	0.3846153846153846	high
merged_c1	6mA	chr16	983687	10	0.4158203125	0.2522196875678169	0.5022147823071488	0.4	high
merged_c1	6mA	chr16	5078993	10	0.38828125	0.2521759033203125	0.5021711892575205	0.4	high
merged_c1	6mA	chr16	1054329	13	0.4708533653846153	0.252141610170022	0.5021370432163137	0.4615384615384615	high
merged_c1	6mA	chr16	69983	15	0.4029947916666667	0.2520788283575149	0.5020745247047642	0.4	high
merged_c1	6mA	chr16	5031528	11	0.3618607954545454	0.2520699240944603	0.5020656571549783	0.3636363636363636	high
merged_c1	6mA	chr16	89576799	10	0.41484375	0.252066887749566	0.5020626332934627	0.4	high
merged_c1	6mA	chr16	89918517	15	0.4736979166666666	0.2520664033435639	0.5020621508773231	0.4666666666666667	high
merged_c1	6mA	chr16	81738096	14	0.4281529017857143	0.2520582806933057	0.502054061524559	0.4285714285714285	high
merged_c1	6mA	chr16	2184282	10	0.4087890625	0.2519616444905599	0.5019578114648281	0.4	high
merged_c1	6mA	chr16	68064865	16	0.4833984375	0.2519602457682292	0.5019564181960713	0.5	high
merged_c1	6mA	chr16	84141476	20	0.4890625	0.2519320036235609	0.5019282853392115	0.5	high
merged_c1	6mA	chr16	15997116	11	0.5227272727272727	0.2518938237970525	0.5018902507491578	0.5454545454545454	high
merged_c1	6mA	chr16	1771157	12	0.4186197916666667	0.2518937082001657	0.5018901355876261	0.4166666666666667	high
merged_c1	6mA	chr16	67160240	12	0.5169270833333334	0.2518763686671401	0.5018728610585953	0.5	high
merged_c1	6mA	chr16	85749421	11	0.5392400568181818	0.2518642078746448	0.501860745500826	0.5454545454545454	high
merged_c1	6mA	chr16	85749236	12	0.4265950520833333	0.2517536914709842	0.5017506267768723	0.4166666666666667	high
merged_c1	6mA	chr16	4426836	13	0.3870192307692308	0.2516790047670021	0.5016761951368653	0.3846153846153846	high
merged_c1	6mA	chr16	57300767	19	0.4701891447368421	0.251664836504306	0.5016620740142771	0.4736842105263157	high
merged_c1	6mA	chr16	82170007	13	0.5163762019230769	0.2516470199976212	0.501644316221784	0.5384615384615384	high
merged_c1	6mA	chr16	87017485	14	0.4356863839285714	0.2516417660555997	0.5016390794740774	0.4285714285714285	high
merged_c1	6mA	chr16	19556258	17	0.5302159926470589	0.2516131962046903	0.5016106021653554	0.5294117647058824	high
merged_c1	6mA	chr16	15950326	13	0.3888221153846153	0.2516056452042017	0.5016030753536124	0.3846153846153846	high
merged_c1	6mA	chr16	19095210	11	0.3615056818181818	0.2515895496715199	0.501587031004112	0.3636363636363636	high
merged_c1	6mA	chr16	75248544	12	0.4308268229166667	0.2514464349457712	0.5014443488023085	0.4166666666666667	high
merged_c1	6mA	chr16	29876793	13	0.4634915865384615	0.2514371138352614	0.5014350544539755	0.4615384615384615	high
merged_c1	6mA	chr16	89829077	20	0.4462890625	0.2514064186497738	0.5014044461806993	0.45	high
merged_c1	6mA	chr16	31509016	10	0.3875	0.2514048258463541	0.5014028578362454	0.4	high
merged_c1	6mA	chr16	29943987	22	0.4467329545454545	0.2512581895440172	0.5012566104741335	0.4545454545454545	high
merged_c1	6mA	chr16	75250215	10	0.3958984375	0.2512495676676432	0.5012480101383379	0.4	high
merged_c1	6mA	chr16	29588903	12	0.4241536458333333	0.2512448628743489	0.5012433170370942	0.4166666666666667	high
merged_c1	6mA	chr16	32675674	14	0.4250837053571428	0.2512351444789341	0.5012336226540814	0.4285714285714285	high
merged_c1	6mA	chr16	984748	14	0.4907924107142857	0.2512092171134529	0.5012077584330205	0.5	high
merged_c1	6mA	chr16	71288069	14	0.4174107142857143	0.2511986533364096	0.5011972200006797	0.4285714285714285	high
merged_c1	6mA	chr16	87951500	11	0.4678622159090909	0.2511950406161222	0.5011936158972121	0.4545454545454545	high
merged_c1	6mA	chr16	28856565	12	0.4163411458333333	0.2511949250192353	0.5011935005756113	0.4166666666666667	high
merged_c1	6mA	chr16	57284653	11	0.5541548295454546	0.2510948874733664	0.501093691312679	0.5454545454545454	high
merged_c1	6mA	chr16	71289050	13	0.3870192307692308	0.2510635669414813	0.5010624381666234	0.3846153846153846	high
merged_c1	6mA	chr16	50155006	18	0.4908854166666667	0.2510165046243107	0.5010154734380073	0.5	high
merged_c1	6mA	chr16	2252877	15	0.4583333333333333	0.2509801955450149	0.5009792366406166	0.4666666666666667	high
merged_c1	6mA	chr16	79600855	12	0.4051106770833333	0.2509602344397343	0.5009593141560842	0.4166666666666667	high
merged_c1	6mA	chr16	4221996	10	0.412109375	0.2509341769748264	0.5009333059148956	0.4	high
merged_c1	6mA	chr16	56933080	10	0.505859375	0.2509307861328125	0.5009299213790414	0.5	high
merged_c1	6mA	chr16	81779122	11	0.5335582386363636	0.2508085771040483	0.5008079243622732	0.5454545454545454	high
merged_c1	6mA	chr16	75249609	11	0.560546875	0.2507980346679687	0.5007973988230857	0.5454545454545454	high
merged_c1	6mA	chr16	15434960	10	0.4201171875	0.2507717980278863	0.5007712032733974	0.4	high
merged_c1	6mA	chr16	49858088	13	0.4875300480769231	0.2507416651799128	0.5007411159270955	0.4615384615384615	high
merged_c1	6mA	chr16	981282	11	0.4541903409090909	0.2506419095126065	0.5006414979929317	0.4545454545454545	high
merged_c1	6mA	chr16	15899698	19	0.4782072368421052	0.2506299604449356	0.5006295640939872	0.4736842105263157	high
merged_c1	6mA	chr16	88716189	11	0.3607954545454545	0.250609657981179	0.5006092867508343	0.3636363636363636	high
merged_c1	6mA	chr16	633199	12	0.40380859375	0.2505584196610884	0.5005581081763519	0.4166666666666667	high
merged_c1	6mA	chr16	733665	17	0.4180836397058823	0.2505495408002068	0.5005492391365777	0.4117647058823529	high
merged_c1	6mA	chr16	27550555	16	0.4814453125	0.2505462646484375	0.5005459665689431	0.5	high
merged_c1	6mA	chr16	89711895	15	0.5274739583333333	0.2505255926223028	0.5005253166647047	0.5333333333333333	high
merged_c1	6mA	chr16	30892123	12	0.42822265625	0.2504883679476651	0.5004881296770834	0.4166666666666667	high
merged_c1	6mA	chr16	641655	11	0.4600497159090909	0.2504198941317471	0.500419717968574	0.4545454545454545	high
merged_c1	6mA	chr16	15780222	13	0.3799579326923077	0.2504098354241786	0.500409667596639	0.3846153846153846	high
merged_c1	6mA	chr16	4613189	13	0.3897235576923077	0.2503850398919521	0.5003848917502927	0.3846153846153846	high
merged_c1	6mA	chr16	47026452	13	0.3897235576923077	0.2503850398919521	0.5003848917502927	0.3846153846153846	high
merged_c1	6mA	chr16	22799	15	0.5122395833333333	0.2502580188569568	0.5002579523175588	0.5333333333333333	high
merged_c1	6mA	chr16	88568696	13	0.4819711538461538	0.2502505962665264	0.5002505334994921	0.4615384615384615	high
merged_c1	6mA	chr16	58465058	19	0.5362870065789473	0.2502302872507196	0.500230234242913	0.5263157894736842	high
merged_c1	6mA	chr16	57951262	11	0.3673650568181818	0.2502246509898793	0.5002246005444747	0.3636363636363636	high
merged_c1	6mA	chr16	66407098	19	0.5127467105263158	0.2501730890999063	0.5001730591504367	0.5263157894736842	high
merged_c1	6mA	chr16	71896166	14	0.4381975446428571	0.2501429673079606	0.5001429468741517	0.4285714285714285	high
merged_c1	6mA	chr16	15292	15	0.53125	0.2500877380371094	0.5000877303404967	0.5333333333333333	high
merged_c1	6mA	chr16	28947983	22	0.5396839488636364	0.2500455534303343	0.5000455513554083	0.5454545454545454	high
merged_c1	6mA	chr16	30612628	12	0.4041341145833333	0.2500384648640951	0.5000384633846632	0.4166666666666667	high
merged_c1	6mA	chr16	57591575	12	0.4845377604166667	0.2500218189123905	0.5000218184363463	0.5	high
merged_c1	6mA	chr16	69187737	11	0.4584517045454545	0.2500107505104758	0.5000107503949048	0.4545454545454545	high
merged_c1	6mA	chr16	30817140	24	0.41357421875	0.2498846468718155	0.4998846335624006	0.4166666666666667	high
merged_c1	6mA	chr16	89618844	12	0.4041341145833333	0.2498553593953451	0.4998553384683863	0.4166666666666667	high
merged_c1	6mA	chr16	2882307	14	0.5789620535714286	0.2497838617681147	0.4997838150321744	0.5714285714285714	high
merged_c1	6mA	chr16	85330996	26	0.4534254807692308	0.2497258582481971	0.4997257830532632	0.4615384615384615	high
